등록연도,시군구명,연료별,용도별,승용차수,승합차수,특수차수,화물차수
2019,평택시,수소,사업용,1,0,0,0
2019,평택시,엘피지,비사업용,15311,660,3,1140
2019,평택시,엘피지,사업용,2608,3,0,81
2019,평택시,전기,비사업용,383,0,0,0
2019,평택시,전기,사업용,1,0,0,0
2019,평택시,하이브리드(LPG+전기),비사업용,185,0,0,0
2019,평택시,하이브리드(휘발유+전기),비사업용,5118,0,0,0
2019,군포시,수소,비사업용,6,0,0,0
2019,군포시,엘피지,비사업용,5917,326,0,423
2019,군포시,엘피지,사업용,652,0,0,108
2019,군포시,전기,비사업용,174,0,0,0
2019,군포시,전기,사업용,0,0,0,1
2019,군포시,하이브리드(LPG+전기),비사업용,76,0,0,0
2019,군포시,하이브리드(경유+전기),비사업용,2,0,0,0
2019,군포시,하이브리드(휘발유+전기),비사업용,2678,0,0,0
2019,군포시,휘발유,비사업용,17707,6,1,22
2019,군포시,휘발유,사업용,9,0,0,0
2019,군포시,휘발유(무연),비사업용,32046,11,0,7
2019,군포시,휘발유(무연),사업용,64,0,0,0
2019,군포시,휘발유(유연),비사업용,35,0,0,0
2019,의왕시,CNG,비사업용,11,3,0,2
2019,의왕시,CNG,사업용,1,6,0,0
2019,의왕시,경유,비사업용,15888,1544,72,5794
2019,의왕시,경유,사업용,85,152,310,1007
2019,의왕시,기타연료,비사업용,0,32,6,118
2019,의왕시,기타연료,사업용,0,0,0,898
2019,의왕시,수소,비사업용,1,0,0,0
2019,의왕시,엘피지,비사업용,3515,156,0,299
2019,의왕시,엘피지,사업용,506,0,0,88
2019,의왕시,전기,비사업용,147,0,0,0
2019,의왕시,하이브리드(LPG+전기),비사업용,50,0,0,0
2019,의왕시,하이브리드(경유+전기),비사업용,1,0,0,0
2019,의왕시,하이브리드(휘발유+전기),비사업용,1913,0,0,0
2019,의왕시,하이브리드(휘발유+전기),사업용,2,0,0,0
2019,의왕시,휘발유,비사업용,11972,0,0,20
2019,의왕시,휘발유,사업용,2,0,0,0
2019,의왕시,휘발유(무연),비사업용,20113,6,0,6
2019,의왕시,휘발유(무연),사업용,133,0,0,0
2019,의왕시,휘발유(유연),비사업용,20,0,0,0
2019,하남시,CNG,비사업용,20,1,0,2
2019,안양시 동안구,경유,비사업용,30142,2613,125,9038
2019,안양시 동안구,경유,사업용,155,726,140,2975
2019,안양시 동안구,기타연료,비사업용,2,69,3,120
2019,안양시 동안구,기타연료,사업용,0,0,0,51
2019,안양시 동안구,엘피지,비사업용,6044,368,1,544
2019,안양시 동안구,엘피지,사업용,1803,0,0,145
2019,안양시 동안구,전기,비사업용,191,0,0,0
2019,안양시 동안구,전기,사업용,1,0,0,0
2019,안양시 동안구,하이브리드(LPG+전기),비사업용,69,0,0,0
2019,안양시 동안구,하이브리드(경유+전기),비사업용,2,0,0,0
2019,안양시 동안구,하이브리드(휘발유+전기),비사업용,3681,0,0,0
2019,안양시 동안구,하이브리드(휘발유+전기),사업용,2,0,0,0
2019,안양시 동안구,휘발유,비사업용,23958,9,0,17
2019,안양시 동안구,휘발유,사업용,18,3,0,0
2019,안양시 동안구,휘발유(무연),비사업용,39353,14,0,20
2019,안양시 동안구,휘발유(무연),사업용,268,4,0,0
2019,안양시 동안구,휘발유(유연),비사업용,38,0,0,0
2019,부천시,CNG,비사업용,48,2,0,6
2019,부천시,CNG,사업용,0,775,0,0
2019,부천시,경유,비사업용,76884,9057,260,33574
2019,부천시,경유,사업용,628,490,510,4501
2019,부천시,기타연료,비사업용,0,134,6,386
2019,부천시,기타연료,사업용,0,0,5,76
2019,부천시,수소,비사업용,21,0,0,0
2019,부천시,엘피지,비사업용,16162,1229,2,2025
2019,부천시,엘피지,사업용,4336,2,0,511
2019,부천시,전기,비사업용,430,0,2,0
2019,부천시,전기,사업용,8,43,0,0
2019,부천시,하이브리드(LPG+전기),비사업용,196,0,0,0
2019,부천시,하이브리드(경유+전기),비사업용,7,0,0,0
2019,부천시,하이브리드(휘발유+전기),비사업용,5991,0,0,0
2019,남양주시,CNG,사업용,0,393,0,0
2019,남양주시,경유,비사업용,76539,8072,353,38626
2019,남양주시,경유,사업용,142,626,409,4148
2019,남양주시,기타연료,비사업용,4,314,16,673
2019,남양주시,기타연료,사업용,0,0,0,50
2019,남양주시,수소,비사업용,5,0,0,0
2019,남양주시,엘피지,비사업용,16400,1006,0,1663
2019,남양주시,엘피지,사업용,1449,5,0,492
2019,남양주시,전기,비사업용,727,0,0,0
2019,남양주시,전기,사업용,3,0,0,0
2019,남양주시,하이브리드(LPG+전기),비사업용,228,0,0,0
2019,남양주시,하이브리드(경유+전기),비사업용,10,0,0,0
2019,남양주시,하이브리드(휘발유+전기),비사업용,6609,0,0,0
2019,남양주시,하이브리드(휘발유+전기),사업용,4,0,0,0
2019,남양주시,휘발유,비사업용,48517,29,2,130
2019,남양주시,휘발유,사업용,19,0,0,0
2019,남양주시,휘발유(무연),비사업용,82629,62,0,69
2019,남양주시,휘발유(무연),사업용,191,0,0,0
2019,남양주시,휘발유(유연),비사업용,80,0,0,0
2019,오산시,CNG,비사업용,26,0,0,0
2019,오산시,CNG,사업용,0,28,0,0
2019,오산시,경유,비사업용,26988,3070,96,9292
2019,오산시,경유,사업용,92,461,125,1546
2019,오산시,기타연료,비사업용,0,104,3,287
2019,오산시,기타연료,사업용,0,0,0,21
2019,오산시,엘피지,비사업용,6113,277,1,417
2019,오산시,엘피지,사업용,894,1,0,58
2019,오산시,전기,비사업용,144,0,2,0
2019,오산시,전기,사업용,6,0,0,0
2019,오산시,하이브리드(LPG+전기),비사업용,95,0,0,0
2019,오산시,하이브리드(경유+전기),비사업용,1,0,0,0
2019,오산시,하이브리드(휘발유+전기),비사업용,2104,0,0,0
2019,오산시,하이브리드(휘발유+전기),사업용,5,0,0,0
2019,오산시,휘발유,비사업용,18553,3,0,29
2019,오산시,휘발유,사업용,13,0,0,0
2019,오산시,휘발유(무연),비사업용,34104,2,0,13
2019,오산시,휘발유(무연),사업용,101,0,0,0
2019,오산시,휘발유(유연),비사업용,59,0,0,0
2019,시흥시,CNG,비사업용,76,0,0,1
2019,시흥시,CNG,사업용,0,203,0,0
2019,시흥시,경유,비사업용,57845,6591,260,33285
2019,시흥시,경유,사업용,89,164,321,4635
2019,시흥시,기타연료,비사업용,0,135,13,433
2019,시흥시,기타연료,사업용,0,29,0,169
2019,시흥시,수소,비사업용,7,0,0,0
2019,시흥시,엘피지,비사업용,11270,652,5,1148
2019,시흥시,엘피지,사업용,1576,1,0,220
2019,시흥시,전기,비사업용,399,0,0,0
2019,시흥시,전기,사업용,7,0,0,1
2019,시흥시,하이브리드(CNG+전기),사업용,0,5,0,0
2019,시흥시,하이브리드(LPG+전기),비사업용,152,0,0,0
2019,시흥시,하이브리드(경유+전기),비사업용,4,0,0,0
2019,시흥시,하이브리드(휘발유+전기),비사업용,4450,0,0,0
2019,시흥시,휘발유,비사업용,37644,18,0,64
2019,시흥시,휘발유,사업용,8,0,0,0
2019,시흥시,휘발유(무연),비사업용,71775,24,0,38
2019,시흥시,휘발유(무연),사업용,128,0,0,0
2019,시흥시,휘발유(유연),비사업용,101,0,0,0
2019,군포시,CNG,비사업용,22,0,0,1
2019,군포시,CNG,사업용,0,10,0,0
2019,군포시,경유,비사업용,25617,2423,93,8846
2019,군포시,경유,사업용,51,163,360,3561
2019,군포시,기타연료,비사업용,0,60,6,147
2019,군포시,기타연료,사업용,0,0,0,118
2019,고양시 일산동구,하이브리드(휘발유+전기),비사업용,3535,0,0,0
2019,고양시 일산동구,하이브리드(휘발유+전기),사업용,36,0,0,0
2019,고양시 일산동구,휘발유,비사업용,26753,8,0,33
2019,고양시 일산동구,휘발유,사업용,85,0,0,0
2019,고양시 일산동구,휘발유(무연),비사업용,38016,18,0,29
2019,고양시 일산동구,휘발유(무연),사업용,972,1,0,0
2019,고양시 일산동구,휘발유(유연),비사업용,49,0,0,0
2019,고양시 일산동구,휘발유(유연),사업용,1,0,0,0
2019,고양시 일산서구,CNG,비사업용,30,0,0,0
2019,고양시 일산서구,CNG,사업용,0,213,0,0
2019,고양시 일산서구,경유,비사업용,28573,2275,86,8866
2019,고양시 일산서구,경유,사업용,195,386,103,1225
2019,고양시 일산서구,기타연료,비사업용,0,78,6,188
2019,고양시 일산서구,기타연료,사업용,0,0,0,4
2019,고양시 일산서구,수소,비사업용,15,0,0,0
2019,고양시 일산서구,엘피지,비사업용,6887,371,1,466
2019,고양시 일산서구,엘피지,사업용,1543,2,0,78
2019,고양시 일산서구,전기,비사업용,249,0,0,0
2019,고양시 일산서구,전기,사업용,2,0,0,0
2019,고양시 일산서구,하이브리드(LPG+전기),비사업용,78,0,0,0
2019,고양시 일산서구,하이브리드(경유+전기),비사업용,1,1,0,0
2019,고양시 일산서구,하이브리드(휘발유+전기),비사업용,3285,0,0,0
2019,고양시 일산서구,하이브리드(휘발유+전기),사업용,8,0,0,0
2019,고양시 일산서구,휘발유,비사업용,24460,7,0,25
2019,고양시 일산서구,휘발유,사업용,52,0,0,0
2019,고양시 일산서구,휘발유(무연),비사업용,37647,19,0,21
2019,고양시 일산서구,휘발유(무연),사업용,411,0,0,0
2019,고양시 일산서구,휘발유(유연),비사업용,38,0,0,0
2019,과천시,CNG,비사업용,1,2,0,3
2019,과천시,CNG,사업용,0,1,0,0
2019,과천시,경유,비사업용,5074,599,35,1744
2019,과천시,경유,사업용,5,19,12,231
2019,과천시,기타연료,비사업용,1,14,2,27
2019,과천시,기타연료,사업용,0,0,0,6
2019,과천시,수소,비사업용,2,0,0,0
2019,과천시,엘피지,비사업용,1002,96,0,73
2019,과천시,엘피지,사업용,307,1,0,7
2019,과천시,전기,비사업용,75,4,2,0
2019,과천시,하이브리드(LPG+전기),비사업용,40,0,0,0
2019,과천시,하이브리드(휘발유+전기),비사업용,827,0,0,0
2019,과천시,휘발유,비사업용,5053,1,0,11
2019,과천시,휘발유,사업용,5,0,0,0
2019,과천시,휘발유(무연),비사업용,6805,2,0,6
2019,과천시,휘발유(무연),사업용,10,0,0,0
2019,과천시,휘발유(유연),비사업용,4,0,0,0
2019,구리시,CNG,비사업용,12,0,0,1
2019,구리시,CNG,사업용,0,97,0,0
2019,구리시,경유,비사업용,18597,1802,95,8419
2019,구리시,경유,사업용,38,192,132,934
2019,구리시,기타연료,비사업용,0,54,5,118
2019,구리시,기타연료,사업용,0,0,0,40
2019,구리시,수소,비사업용,9,0,0,0
2019,구리시,엘피지,비사업용,4061,324,1,521
2019,구리시,엘피지,사업용,984,0,0,111
2019,구리시,전기,비사업용,125,0,2,0
2019,구리시,하이브리드(LPG+전기),비사업용,50,0,0,0
2019,구리시,하이브리드(휘발유+전기),비사업용,1776,0,0,0
2019,구리시,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,구리시,휘발유,비사업용,12720,5,0,18
2019,구리시,휘발유,사업용,6,0,0,0
2019,구리시,휘발유(무연),비사업용,21021,8,0,20
2019,구리시,휘발유(무연),사업용,51,0,0,0
2019,구리시,휘발유(유연),비사업용,22,0,0,0
2019,남양주시,CNG,비사업용,92,17,0,3
2019,여주군,경유,비사업용,0,0,0,12
2019,여주군,엘피지,비사업용,1,0,0,0
2019,여주군,휘발유,비사업용,6,0,0,1
2019,연천군,CNG,비사업용,5,0,0,0
2019,연천군,CNG,사업용,0,1,0,0
2019,연천군,경유,비사업용,6060,889,88,6089
2019,연천군,경유,사업용,48,115,494,3926
2019,연천군,기타연료,비사업용,0,21,10,73
2019,연천군,기타연료,사업용,0,0,0,588
2019,연천군,엘피지,비사업용,1145,48,1,129
2019,연천군,엘피지,사업용,91,0,0,9
2019,연천군,전기,비사업용,61,0,0,0
2019,연천군,하이브리드(LPG+전기),비사업용,10,0,0,0
2019,연천군,하이브리드(휘발유+전기),비사업용,357,0,0,0
2019,연천군,휘발유,비사업용,2978,7,0,22
2019,연천군,휘발유,사업용,19,4,0,0
2019,연천군,휘발유(무연),비사업용,5544,0,0,7
2019,연천군,휘발유(무연),사업용,24,0,0,0
2019,연천군,휘발유(유연),비사업용,6,0,0,0
2019,가평군,CNG,비사업용,3,0,0,0
2019,가평군,CNG,사업용,0,1,0,0
2019,가평군,경유,비사업용,7923,1313,74,6062
2019,가평군,경유,사업용,11,208,45,156
2019,가평군,기타연료,비사업용,0,35,5,107
2019,가평군,기타연료,사업용,0,0,0,2
2019,가평군,엘피지,비사업용,1463,83,0,146
2019,가평군,엘피지,사업용,175,5,0,9
2019,가평군,전기,비사업용,67,0,0,0
2019,가평군,하이브리드(LPG+전기),비사업용,22,0,0,0
2019,가평군,하이브리드(휘발유+전기),비사업용,512,0,0,0
2019,가평군,휘발유,비사업용,4537,7,0,17
2019,가평군,휘발유,사업용,1,0,0,0
2019,가평군,휘발유(무연),비사업용,7712,10,0,12
2019,가평군,휘발유(무연),사업용,27,0,0,0
2019,가평군,휘발유(유연),비사업용,9,0,0,0
2019,양평군,CNG,비사업용,9,1,0,0
2019,양평군,경유,비사업용,15939,1812,106,10889
2019,양평군,경유,사업용,10,719,83,668
2019,양평군,기타연료,비사업용,0,52,5,155
2019,양평군,기타연료,사업용,0,0,0,11
2019,양평군,엘피지,비사업용,2794,159,2,315
2019,양평군,엘피지,사업용,260,0,0,19
2019,양평군,전기,비사업용,186,0,0,0
2019,양평군,하이브리드(LPG+전기),비사업용,42,0,0,0
2019,양평군,하이브리드(경유+전기),비사업용,3,0,0,0
2019,양평군,하이브리드(휘발유+전기),비사업용,1222,0,0,0
2019,양평군,하이브리드(휘발유+전기),사업용,2,0,0,0
2019,양평군,휘발유,비사업용,9724,7,0,41
2019,양평군,휘발유,사업용,2,0,0,0
2019,양평군,휘발유(무연),비사업용,14707,9,0,23
2019,양평군,휘발유(무연),사업용,4,0,0,0
2019,양평군,휘발유(유연),비사업용,12,0,0,0
2019,고양시 일산동구,CNG,사업용,0,371,0,0
2019,고양시 일산동구,경유,비사업용,29821,2670,130,11904
2019,고양시 일산동구,경유,사업용,629,501,179,1684
2019,고양시 일산동구,기타연료,비사업용,1,97,10,202
2019,고양시 일산동구,기타연료,사업용,0,0,0,140
2019,고양시 일산동구,수소,비사업용,20,0,0,0
2019,고양시 일산동구,엘피지,비사업용,5639,380,4,604
2019,고양시 일산동구,엘피지,사업용,1653,0,0,73
2019,고양시 일산동구,전기,비사업용,319,0,0,0
2019,고양시 일산동구,전기,사업용,0,0,0,1
2019,고양시 일산동구,하이브리드(LPG+전기),비사업용,82,0,0,0
2019,고양시 일산동구,하이브리드(경유+전기),비사업용,3,0,0,0
2019,광주시,하이브리드(휘발유+전기),비사업용,4172,0,0,0
2019,광주시,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,광주시,휘발유,비사업용,29949,15,1,68
2019,광주시,휘발유,사업용,27,0,0,0
2019,광주시,휘발유(무연),비사업용,53397,25,0,55
2019,광주시,휘발유(무연),사업용,64,1,0,0
2019,광주시,휘발유(유연),비사업용,71,0,0,0
2019,양주시,CNG,비사업용,31,0,0,0
2019,양주시,CNG,사업용,0,97,0,0
2019,양주시,경유,비사업용,25978,3618,197,16037
2019,양주시,경유,사업용,34,431,151,1633
2019,양주시,기타연료,비사업용,1,84,7,181
2019,양주시,기타연료,사업용,0,0,0,33
2019,양주시,수소,비사업용,1,0,0,0
2019,양주시,엘피지,비사업용,5825,363,2,660
2019,양주시,엘피지,사업용,565,0,0,78
2019,양주시,전기,비사업용,232,0,0,1
2019,양주시,전기,사업용,1,0,0,0
2019,양주시,하이브리드(LPG+전기),비사업용,57,0,0,0
2019,양주시,하이브리드(휘발유+전기),비사업용,1772,0,0,0
2019,양주시,하이브리드(휘발유+전기),사업용,9,0,0,0
2019,양주시,휘발유,비사업용,16353,18,0,54
2019,양주시,휘발유,사업용,10,0,0,0
2019,양주시,휘발유(무연),비사업용,29196,10,0,24
2019,양주시,휘발유(무연),사업용,93,0,0,0
2019,양주시,휘발유(유연),비사업용,30,0,0,0
2019,포천시,CNG,비사업용,9,0,0,1
2019,포천시,CNG,사업용,0,145,0,0
2019,포천시,경유,비사업용,20456,3091,185,19147
2019,포천시,경유,사업용,90,707,375,2450
2019,포천시,기타연료,비사업용,0,58,5,184
2019,포천시,기타연료,사업용,0,0,0,150
2019,포천시,엘피지,비사업용,4504,286,0,513
2019,포천시,엘피지,사업용,3566,4,0,28
2019,포천시,전기,비사업용,111,0,0,0
2019,포천시,하이브리드(CNG+전기),사업용,0,1,0,0
2019,포천시,하이브리드(LPG+전기),비사업용,59,0,0,0
2019,포천시,하이브리드(휘발유+전기),비사업용,1127,0,0,0
2019,포천시,하이브리드(휘발유+전기),사업용,186,0,0,0
2019,포천시,휘발유,비사업용,11802,12,1,34
2019,포천시,휘발유,사업용,99,1,0,0
2019,포천시,휘발유(무연),비사업용,21427,12,0,20
2019,포천시,휘발유(무연),사업용,2237,0,0,0
2019,포천시,휘발유(유연),비사업용,14,0,0,0
2019,포천시,휘발유(유연),사업용,2,0,0,0
2019,여주시,CNG,비사업용,6,2,0,1
2019,여주시,CNG,사업용,0,10,0,0
2019,여주시,경유,비사업용,15102,2077,166,12890
2019,여주시,경유,사업용,44,719,464,5407
2019,여주시,기타연료,비사업용,0,60,2,220
2019,여주시,기타연료,사업용,0,0,0,306
2019,여주시,수소,비사업용,2,0,0,0
2019,여주시,엘피지,비사업용,3152,140,1,328
2019,여주시,엘피지,사업용,408,0,0,47
2019,여주시,전기,비사업용,130,0,0,0
2019,여주시,전기,사업용,2,0,0,0
2019,여주시,하이브리드(LPG+전기),비사업용,41,0,0,0
2019,여주시,하이브리드(휘발유+전기),비사업용,898,0,0,0
2019,여주시,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,여주시,휘발유,비사업용,9106,9,0,40
2019,여주시,휘발유,사업용,4,0,0,0
2019,여주시,휘발유(무연),비사업용,16621,10,0,14
2019,여주시,휘발유(무연),사업용,26,0,0,0
2019,여주시,휘발유(유연),비사업용,14,0,0,0
2019,안성시,하이브리드(LPG+전기),비사업용,60,0,0,0
2019,안성시,하이브리드(경유+전기),비사업용,1,0,0,0
2019,안성시,하이브리드(휘발유+전기),비사업용,1505,0,0,0
2019,안성시,휘발유,비사업용,16233,10,1,51
2019,안성시,휘발유,사업용,21,2,0,0
2019,안성시,휘발유(무연),비사업용,28435,19,0,26
2019,안성시,휘발유(무연),사업용,71,0,0,0
2019,안성시,휘발유(유연),비사업용,23,0,0,0
2019,김포시,CNG,비사업용,60,0,0,2
2019,김포시,CNG,사업용,0,646,0,0
2019,김포시,경유,비사업용,52859,5237,232,26048
2019,김포시,경유,사업용,251,940,753,2777
2019,김포시,기타연료,비사업용,4,196,7,440
2019,김포시,기타연료,사업용,0,1,0,270
2019,김포시,수소,비사업용,4,0,0,0
2019,김포시,엘피지,비사업용,11356,611,2,1026
2019,김포시,엘피지,사업용,980,0,1,173
2019,김포시,전기,비사업용,460,1,0,0
2019,김포시,전기,사업용,1,86,0,0
2019,김포시,하이브리드(CNG+전기),사업용,0,5,0,0
2019,김포시,하이브리드(LPG+전기),비사업용,137,0,0,0
2019,김포시,하이브리드(경유+전기),비사업용,3,0,0,0
2019,김포시,하이브리드(휘발유+전기),비사업용,5223,0,0,0
2019,김포시,하이브리드(휘발유+전기),사업용,23,0,0,0
2019,김포시,휘발유,비사업용,36085,18,0,73
2019,김포시,휘발유,사업용,25,0,0,0
2019,김포시,휘발유(무연),비사업용,61198,33,0,36
2019,김포시,휘발유(무연),사업용,428,0,0,0
2019,김포시,휘발유(유연),비사업용,91,0,0,0
2019,화성시,CNG,비사업용,96,3,0,5
2019,화성시,CNG,사업용,0,222,0,0
2019,화성시,경유,비사업용,112633,10450,542,51704
2019,화성시,경유,사업용,219,2164,495,5441
2019,화성시,기타연료,비사업용,2,496,37,1132
2019,화성시,기타연료,사업용,0,0,0,181
2019,화성시,수소,비사업용,162,0,0,0
2019,화성시,수소,사업용,1,0,0,0
2019,화성시,엘피지,비사업용,21007,875,1,1415
2019,화성시,엘피지,사업용,1853,1,0,224
2019,화성시,전기,비사업용,718,2,0,1
2019,화성시,전기,사업용,18,0,0,0
2019,화성시,하이브리드(CNG+전기),사업용,0,2,0,0
2019,화성시,하이브리드(LPG+전기),비사업용,307,0,0,0
2019,화성시,하이브리드(경유+전기),비사업용,3,0,0,0
2019,화성시,하이브리드(휘발유+전기),비사업용,11361,0,0,0
2019,화성시,하이브리드(휘발유+전기),사업용,9,0,0,0
2019,화성시,휘발유,비사업용,72019,35,2,146
2019,화성시,휘발유,사업용,24,0,0,0
2019,화성시,휘발유(무연),비사업용,129730,40,0,86
2019,화성시,휘발유(무연),사업용,340,0,0,0
2019,화성시,휘발유(유연),비사업용,219,0,0,0
2019,광주시,CNG,비사업용,51,2,0,1
2019,광주시,CNG,사업용,0,730,0,0
2019,광주시,경유,비사업용,49842,5294,239,27650
2019,광주시,경유,사업용,79,2152,313,3910
2019,광주시,기타연료,비사업용,2,163,14,368
2019,광주시,기타연료,사업용,0,3,0,30
2019,광주시,수소,비사업용,1,0,0,0
2019,광주시,엘피지,비사업용,9778,571,2,917
2019,광주시,엘피지,사업용,661,1,0,189
2019,광주시,전기,비사업용,223,2,0,0
2019,광주시,전기,사업용,1,0,0,0
2019,광주시,하이브리드(LPG+전기),비사업용,136,0,0,0
2019,광주시,하이브리드(경유+전기),비사업용,5,0,0,0
2019,안산시 단원구,엘피지,사업용,2174,0,0,91
2019,안산시 단원구,전기,비사업용,312,1,0,0
2019,안산시 단원구,전기,사업용,16,0,0,0
2019,안산시 단원구,하이브리드(CNG+전기),사업용,0,17,0,0
2019,안산시 단원구,하이브리드(LPG+전기),비사업용,127,0,0,0
2019,안산시 단원구,하이브리드(경유+전기),비사업용,3,0,0,0
2019,안산시 단원구,하이브리드(휘발유+전기),비사업용,2764,0,0,0
2019,안산시 단원구,하이브리드(휘발유+전기),사업용,15,0,0,0
2019,안산시 단원구,휘발유,비사업용,25064,6,0,31
2019,안산시 단원구,휘발유,사업용,22,0,0,0
2019,안산시 단원구,휘발유(무연),비사업용,48275,20,0,35
2019,안산시 단원구,휘발유(무연),사업용,416,0,0,0
2019,안산시 단원구,휘발유(유연),비사업용,56,0,0,0
2019,고양시 덕양구,CNG,비사업용,22,9,0,7
2019,고양시 덕양구,CNG,사업용,0,82,0,0
2019,고양시 덕양구,경유,비사업용,42232,4413,169,17642
2019,고양시 덕양구,경유,사업용,96,337,190,1965
2019,고양시 덕양구,기타연료,비사업용,1,111,11,295
2019,고양시 덕양구,기타연료,사업용,0,0,0,29
2019,고양시 덕양구,수소,비사업용,30,0,0,0
2019,고양시 덕양구,엘피지,비사업용,10198,706,0,1064
2019,고양시 덕양구,엘피지,사업용,1018,0,0,170
2019,고양시 덕양구,전기,비사업용,369,0,0,0
2019,고양시 덕양구,하이브리드(LPG+전기),비사업용,101,0,0,0
2019,고양시 덕양구,하이브리드(경유+전기),비사업용,3,0,0,0
2019,고양시 덕양구,하이브리드(휘발유+전기),비사업용,4184,0,0,0
2019,고양시 덕양구,하이브리드(휘발유+전기),사업용,5,0,0,0
2019,고양시 덕양구,휘발유,비사업용,33330,10,1,61
2019,고양시 덕양구,휘발유,사업용,21,0,0,1
2019,고양시 덕양구,휘발유(무연),비사업용,55025,29,0,42
2019,고양시 덕양구,휘발유(무연),사업용,116,0,0,0
2019,고양시 덕양구,휘발유(유연),비사업용,61,0,0,0
2019,고양시 일산동구,CNG,비사업용,27,7,0,1
2019,하남시,CNG,사업용,0,190,0,0
2019,하남시,경유,비사업용,29720,2510,107,13767
2019,하남시,경유,사업용,32,145,147,1493
2019,하남시,기타연료,비사업용,2,93,9,192
2019,하남시,기타연료,사업용,0,2,0,46
2019,하남시,수소,비사업용,61,0,0,0
2019,하남시,엘피지,비사업용,5975,336,0,691
2019,이천시,기타연료,비사업용,1,147,8,234
2019,이천시,기타연료,사업용,0,0,1,423
2019,이천시,수소,비사업용,2,0,0,0
2019,이천시,엘피지,비사업용,5704,273,1,557
2019,이천시,엘피지,사업용,729,1,0,21
2019,이천시,전기,비사업용,208,0,0,0
2019,이천시,하이브리드(LPG+전기),비사업용,72,0,0,0
2019,이천시,하이브리드(휘발유+전기),비사업용,1894,0,0,0
2019,이천시,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,이천시,휘발유,비사업용,17354,13,0,59
2019,이천시,휘발유,사업용,3,0,0,0
2019,이천시,휘발유(무연),비사업용,32969,15,0,26
2019,이천시,휘발유(무연),사업용,90,0,0,0
2019,이천시,휘발유(유연),비사업용,49,0,0,0
2019,안성시,CNG,비사업용,28,2,0,4
2019,안성시,CNG,사업용,0,58,0,0
2019,안성시,경유,비사업용,23486,3236,169,16929
2019,안성시,경유,사업용,70,411,246,3301
2019,안성시,기타연료,비사업용,0,79,7,276
2019,안성시,기타연료,사업용,0,0,0,112
2019,안성시,수소,비사업용,5,0,0,0
2019,안성시,엘피지,비사업용,6471,271,0,496
2019,안성시,엘피지,사업용,606,0,0,126
2019,안성시,전기,비사업용,184,0,0,0
2019,안양시 만안구,엘피지,사업용,1276,0,0,133
2019,안양시 만안구,전기,비사업용,105,0,0,0
2019,안양시 만안구,전기,사업용,1,0,0,0
2019,안양시 만안구,하이브리드(CNG+전기),사업용,0,2,0,0
2019,안양시 만안구,하이브리드(LPG+전기),비사업용,58,0,0,0
2019,안양시 만안구,하이브리드(경유+전기),비사업용,2,0,0,0
2019,안양시 만안구,하이브리드(휘발유+전기),비사업용,1895,0,0,0
2019,안양시 만안구,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,안양시 만안구,휘발유,비사업용,14356,7,0,21
2019,안양시 만안구,휘발유,사업용,5,0,0,0
2019,안양시 만안구,휘발유(무연),비사업용,26478,12,0,19
2019,안양시 만안구,휘발유(무연),사업용,40,0,0,0
2019,안양시 만안구,휘발유(유연),비사업용,43,0,0,0
2019,안양시 동안구,CNG,비사업용,31,1,0,4
2019,안양시 동안구,CNG,사업용,0,2,0,0
2019,평택시,하이브리드(휘발유+전기),사업용,12,0,0,0
2019,평택시,휘발유,비사업용,48100,37,0,151
2019,평택시,휘발유,사업용,20,1,0,0
2019,평택시,휘발유(무연),비사업용,80670,33,0,60
2019,평택시,휘발유(무연),사업용,486,0,0,0
2019,평택시,휘발유(유연),비사업용,128,0,0,0
2019,동두천시,CNG,비사업용,8,0,0,1
2019,동두천시,CNG,사업용,0,15,0,0
2019,동두천시,경유,비사업용,9203,1401,65,5179
2019,동두천시,경유,사업용,42,70,40,494
2019,동두천시,기타연료,비사업용,12,17,3,68
2019,동두천시,기타연료,사업용,0,0,0,3
2019,동두천시,엘피지,비사업용,2643,171,0,251
2019,동두천시,엘피지,사업용,585,1,0,13
2019,동두천시,전기,비사업용,78,0,0,0
2019,동두천시,하이브리드(LPG+전기),비사업용,20,0,0,0
2019,동두천시,하이브리드(휘발유+전기),비사업용,584,0,0,0
2019,동두천시,휘발유,비사업용,6083,2,0,18
2019,동두천시,휘발유,사업용,2,0,0,1
2019,동두천시,휘발유(무연),비사업용,11056,9,0,12
2019,동두천시,휘발유(무연),사업용,68,0,0,0
2019,동두천시,휘발유(유연),비사업용,12,0,0,0
2019,안산시 상록구,CNG,비사업용,45,5,0,1
2019,안산시 상록구,CNG,사업용,143,27,0,0
2019,안산시 상록구,경유,비사업용,33456,4416,191,17408
2019,안산시 상록구,경유,사업용,98,631,306,2086
2019,안산시 상록구,기타연료,비사업용,0,67,6,225
2019,안산시 상록구,기타연료,사업용,0,0,0,21
2019,안산시 상록구,엘피지,비사업용,8776,521,1,757
2019,안산시 상록구,엘피지,사업용,1194,0,0,129
2019,안산시 상록구,전기,비사업용,189,0,0,0
2019,안산시 상록구,전기,사업용,2,0,0,0
2019,안산시 상록구,하이브리드(LPG+전기),비사업용,92,0,0,0
